2024-10-19 13:00:33: 9, 5.54, 18.18, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:01:05: ('10', 5.6, 18.09, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:01:05: 10, 5.6, 18.09, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:38:15: ('1', 5.55, 18.1, 9.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:38:15: 1, 5.55, 18.1, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:38:41: ('2', 5.6, 18.12, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:38:41: 2, 5.6, 18.12, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:39:12: ('3', 5.6, 18.14, 9.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:39:12: 3, 5.6, 18.14, 9.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:39:43: ('4', 5.54, 18.21, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:39:43: 4, 5.54, 18.21, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:40:14: ('5', 5.61, 18.15, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:40:14: 5, 5.61, 18.15, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:40:46: ('6', 5.58, 18.22, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:40:46: 6, 5.58, 18.22, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:41:17: ('7', 5.59, 18.21, 9.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:41:17: 7, 5.59, 18.21, 9.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:41:48: ('8', 5.6, 18.19, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:41:48: 8, 5.6, 18.19, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:42:20: ('9', 5.6, 18.2, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:42:20: 9, 5.6, 18.2, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:42:51: ('10', 5.59, 18.2, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:42:51: 10, 5.59, 18.2, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:44:01: ('1', 5.64, 18.14, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:44:01: 1, 5.64, 18.14, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:44:29: ('2', 5.56, 18.18, 9.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:44:29: 2, 5.56, 18.18, 9.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:45:00: ('3', 5.59, 18.18, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:45:00: 3, 5.59, 18.18, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:45:30: ('4', 5.58, 18.12, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:45:30: 4, 5.58, 18.12, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:46:02: ('5', 5.58, 18.12, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:46:02: 5, 5.58, 18.12, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:46:33: ('6', 5.55, 18.09, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:46:33: 6, 5.55, 18.09, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:47:04: ('7', 5.58, 18.19, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:47:04: 7, 5.58, 18.19, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:47:36: ('8', 5.6, 18.12, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:47:36: 8, 5.6, 18.12, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:48:07: ('9', 5.58, 18.18, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:48:07: 9, 5.58, 18.18, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 13:48:39: ('10', 5.61, 18.18, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 13:48:39: 10, 5.61, 18.18, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:09:16: ('1', 5.58, 18.18, 9.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:09:16: 1, 5.58, 18.18, 9.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:09:43: ('2', 5.52, 18.17, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:09:43: 2, 5.52, 18.17, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:10:13: ('3', 5.56, 18.17, 9.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:10:13: 3, 5.56, 18.17, 9.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:10:44: ('4', 5.49, 18.18, 9.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:10:44: 4, 5.49, 18.18, 9.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:11:16: ('5', 5.48, 18.17, 9.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:11:16: 5, 5.48, 18.17, 9.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:11:47: ('6', 5.58, 18.12, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:11:47: 6, 5.58, 18.12, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:12:18: ('7', 5.52, 18.17, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:12:18: 7, 5.52, 18.17, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:12:50: ('8', 5.52, 18.17, 9.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:12:50: 8, 5.52, 18.17, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:13:20: ('9', 5.53, 18.17, 9.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:13:20: 9, 5.53, 18.17, 9.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:13:51: ('10', 5.51, 18.17, 9.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:13:51: 10, 5.51, 18.17, 9.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:14:38: ('1', 5.54, 18.09, 9.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:14:38: 1, 5.54, 18.09, 9.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:15:05: ('2', 5.54, 18.11, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:15:05: 2, 5.54, 18.11, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:15:37: ('3', 5.54, 18.17, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:15:37: 3, 5.54, 18.17, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:16:08: ('4', 5.57, 18.11, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:16:08: 4, 5.57, 18.11, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:16:39: ('5', 5.5, 18.18, 9.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:16:39: 5, 5.5, 18.18, 9.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:17:10: ('6', 5.5, 18.16, 10.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:17:10: 6, 5.5, 18.16, 10.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:17:42: ('7', 5.5, 18.16, 9.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:17:42: 7, 5.5, 18.16, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:18:13: ('8', 5.54, 18.09, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:18:13: 8, 5.54, 18.09, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:18:44: ('9', 5.53, 18.09, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:18:44: 9, 5.53, 18.09, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 14:19:16: ('10', 5.51, 18.09, 10.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 14:19:16: 10, 5.51, 18.09, 10.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:02:24: ('1', 5.61, 18.19, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:02:24: 1, 5.61, 18.19, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:03:05: ('2', 5.59, 18.09, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:03:05: 2, 5.59, 18.09, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:03:36: ('3', 5.61, 18.19, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:03:36: 3, 5.61, 18.19, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:04:07: ('4', 5.59, 18.11, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:04:07: 4, 5.59, 18.11, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:04:38: ('5', 5.58, 18.12, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:04:38: 5, 5.58, 18.12, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:06:05: ('6', 5.62, 18.11, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:06:05: 6, 5.62, 18.11, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:06:37: ('7', 5.59, 18.09, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:06:37: 7, 5.59, 18.09, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:07:08: ('8', 5.58, 18.09, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:07:08: 8, 5.58, 18.09, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:07:39: ('9', 5.56, 18.09, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:07:39: 9, 5.56, 18.09, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:08:10: ('10', 5.6, 18.11, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:08:10: 10, 5.6, 18.11, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:09:16: ('1', 5.55, 18.17, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:09:16: 1, 5.55, 18.17, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:10:13: ('2', 5.57, 18.1, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:10:13: 2, 5.57, 18.1, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:11:13: ('3', 5.54, 18.16, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:11:13: 3, 5.54, 18.16, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:11:45: ('4', 5.57, 18.16, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:11:45: 4, 5.57, 18.16, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:12:17: ('5', 5.58, 18.17, 11.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:12:17: 5, 5.58, 18.17, 11.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:12:49: ('6', 5.54, 18.18, 11.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:12:49: 6, 5.54, 18.18, 11.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:13:21: ('7', 5.55, 18.16, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:13:21: 7, 5.55, 18.16, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:13:52: ('8', 5.58, 18.09, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:13:52: 8, 5.58, 18.09, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:14:36: ('9', 5.55, 18.17, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:14:36: 9, 5.55, 18.17, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 16:15:08: ('10', 5.55, 18.19, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 16:15:08: 10, 5.55, 18.19, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:03:53: ('1', 5.57, 18.12, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:03:53: 1, 5.57, 18.12, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:04:21: ('2', 5.53, 18.18, 10.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:04:21: 2, 5.53, 18.18, 10.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:04:52: ('3', 5.55, 18.19, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:04:52: 3, 5.55, 18.19, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:05:23: ('4', 5.57, 18.18, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:05:23: 4, 5.57, 18.18, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:05:55: ('5', 5.54, 18.18, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:05:55: 5, 5.54, 18.18, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:06:27: ('6', 5.61, 18.12, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:06:27: 6, 5.61, 18.12, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:06:58: ('7', 5.55, 18.18, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:06:58: 7, 5.55, 18.18, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:07:29: ('8', 5.55, 18.18, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:07:29: 8, 5.55, 18.18, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:08:01: ('9', 5.6, 18.12, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:08:01: 9, 5.6, 18.12, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:08:32: ('10', 5.56, 18.18, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:08:32: 10, 5.56, 18.18, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:09:27: ('1', 5.56, 18.18, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:09:27: 1, 5.56, 18.18, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:09:56: ('2', 5.54, 18.21, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:09:56: 2, 5.54, 18.21, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:10:28: ('3', 5.51, 18.17, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:10:28: 3, 5.51, 18.17, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:10:59: ('4', 5.55, 18.19, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:10:59: 4, 5.55, 18.19, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:11:30: ('5', 5.55, 18.19, 11.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:11:30: 5, 5.55, 18.19, 11.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:12:02: ('6', 5.58, 18.18, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:12:02: 6, 5.58, 18.18, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:12:33: ('7', 5.51, 18.19, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:12:33: 7, 5.51, 18.19, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:13:05: ('8', 5.56, 18.2, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:13:05: 8, 5.56, 18.2, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:13:36: ('9', 5.55, 18.18, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:13:36: 9, 5.55, 18.18, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:14:08: ('10', 5.55, 18.18, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:14:08: 10, 5.55, 18.18, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:33:43: ('1', 5.57, 18.18, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:33:43: 1, 5.57, 18.18, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:34:10: ('2', 5.54, 18.13, 10.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:34:10: 2, 5.54, 18.13, 10.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:34:42: ('3', 5.57, 18.1, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:34:42: 3, 5.57, 18.1, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:35:13: ('4', 5.59, 18.12, 10.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:35:13: 4, 5.59, 18.12, 10.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:35:45: ('5', 5.57, 18.12, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:35:45: 5, 5.57, 18.12, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:38:43: ('6', 5.57, 18.14, 11.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:38:43: 6, 5.57, 18.14, 11.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:39:15: ('7', 5.52, 18.18, 11.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:39:15: 7, 5.52, 18.18, 11.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:39:46: ('8', 5.56, 18.18, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:39:46: 8, 5.56, 18.18, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:40:18: ('9', 5.55, 18.13, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:40:18: 9, 5.55, 18.13, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:40:49: ('10', 5.56, 18.18, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:40:49: 10, 5.56, 18.18, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:42:36: ('1', 5.55, 18.18, 11.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:42:36: 1, 5.55, 18.18, 11.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:43:01: ('2', 5.53, 18.18, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:43:01: 2, 5.53, 18.18, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:43:33: ('3', 5.56, 18.18, 11.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:43:33: 3, 5.56, 18.18, 11.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:44:04: ('4', 5.57, 18.19, 11.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:44:04: 4, 5.57, 18.19, 11.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:44:35: ('5', 5.49, 18.18, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:44:35: 5, 5.49, 18.18, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:45:07: ('6', 5.56, 18.12, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:45:07: 6, 5.56, 18.12, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:45:39: ('7', 5.52, 18.18, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:45:39: 7, 5.52, 18.18, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:46:10: ('8', 5.53, 18.11, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:46:10: 8, 5.53, 18.11, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:46:42: ('9', 5.53, 18.18, 11.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:46:42: 9, 5.53, 18.18, 11.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 17:47:13: ('10', 5.53, 18.19, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 17:47:13: 10, 5.53, 18.19, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:37:47: ('1', 5.61, 18.12, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:37:47: 1, 5.61, 18.12, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:38:15: ('2', 5.57, 18.1, 10.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:38:15: 2, 5.57, 18.1, 10.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:38:46: ('3', 5.57, 18.1, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:38:46: 3, 5.57, 18.1, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:39:17: ('4', 5.55, 18.18, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:39:17: 4, 5.55, 18.18, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:39:49: ('5', 5.53, 18.18, 10.5, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:39:49: 5, 5.53, 18.18, 10.5, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:40:21: ('6', 5.57, 18.1, 11.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:40:21: 6, 5.57, 18.1, 11.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:40:53: ('7', 5.57, 18.18, 11.1, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:40:53: 7, 5.57, 18.18, 11.1, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:41:25: ('8', 5.54, 18.09, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:41:25: 8, 5.54, 18.09, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:41:56: ('9', 5.54, 18.18, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:41:56: 9, 5.54, 18.18, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:42:27: ('10', 5.57, 18.18, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:42:27: 10, 5.57, 18.18, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:43:31: ('1', 5.56, 18.1, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:43:31: 1, 5.56, 18.1, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:44:00: ('2', 5.57, 18.1, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:44:00: 2, 5.57, 18.1, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:45:58: ('3', 5.55, 18.1, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:45:58: 3, 5.55, 18.1, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:46:30: ('4', 5.59, 18.09, 11.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:46:30: 4, 5.59, 18.09, 11.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:47:01: ('5', 5.54, 18.22, 10.4, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:47:01: 5, 5.54, 18.22, 10.4, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:47:33: ('6', 5.55, 18.09, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:47:33: 6, 5.55, 18.09, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:48:05: ('7', 5.56, 18.18, 11.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:48:05: 7, 5.56, 18.18, 11.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:48:36: ('8', 5.57, 18.1, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:48:36: 8, 5.57, 18.1, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:49:07: ('9', 5.54, 18.18, 10.3, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:49:07: 9, 5.54, 18.18, 10.3, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:49:39: ('10', 5.57, 18.12, 10.9, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:49:39: 10, 5.57, 18.12, 10.9, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:59:08: ('1', 5.6, 18.1, 10.2, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:59:08: 1, 5.6, 18.1, 10.2, 19.10.24, 2024-10-17 14:54:07
2024-10-19 18:59:36: ('2', 5.56, 18.12, 9.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 18:59:36: 2, 5.56, 18.12, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:00:08: ('3', 5.62, 18.11, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:00:08: 3, 5.62, 18.11, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:00:39: ('4', 5.59, 18.1, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:00:39: 4, 5.59, 18.1, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:01:10: ('5', 5.48, 18.18, 9.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:01:10: 5, 5.48, 18.18, 9.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:01:41: ('6', 5.57, 18.19, 10.7, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:01:41: 6, 5.57, 18.19, 10.7, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:02:13: ('7', 5.56, 18.1, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:02:13: 7, 5.56, 18.1, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:02:44: ('8', 5.57, 18.1, 11.0, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:02:44: 8, 5.57, 18.1, 11.0, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:03:16: ('9', 5.59, 18.12, 10.6, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:03:16: 9, 5.59, 18.12, 10.6, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:03:58: ('10', 5.55, 18.1, 10.8, '19.10.24', '2024-10-17 14:54:07')
2024-10-19 19:03:58: 10, 5.55, 18.1, 10.8, 19.10.24, 2024-10-17 14:54:07
2024-10-19 19:06:25: ('1', 5.56, 18.09, 10.6, '19.10.24', '2024-10-17 14:54:07')
